Date (YYYY-MM-DD),Carrier Code,Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
2022-01-23,DL,1530,N357NW,DTW,-7
2022-01-23,DL,1637,N307DX,DTW,-6
2022-01-23,DL,1740,N319NB,MSP,2
2022-01-23,DL,2244,N301DV,MSP,3
2022-01-23,DL,2289,N347NB,MSP,-4
2022-01-23,DL,2623,N130DU,DTW,13
2022-01-23,DL,2660,N383DZ,ATL,-6
2022-01-23,DL,2675,N376NW,MSP,29
2022-01-23,DL,2885,N129DU,DTW,-9
2022-01-23,DL,2995,N104DN,DTW,7
2023-01-23,DL,316,N371NW,ATL,16
2023-01-23,DL,380,N702TW,LAX,-3
2023-01-23,DL,392,N357NW,ATL,-5
2023-01-23,DL,410,N106DN,ATL,13
2023-01-23,DL,455,N350NA,ATL,-3
2023-01-23,DL,513,N365NW,ATL,8
2023-01-23,DL,665,N337DN,ATL,-2
2023-01-23,DL,683,N517DN,SLC,129
2023-01-23,DL,687,N326DN,ATL,-13
2023-01-23,DL,759,N360NW,ATL,-12
2023-01-23,DL,967,N360NW,ATL,-5
2023-01-23,DL,972,N342NW,ATL,16
2023-01-23,DL,1237,N329NB,MSP,11
2023-01-23,DL,1442,N341NW,DTW,-4
2023-01-23,DL,2309,N334NW,MSP,-1
2023-01-23,DL,2436,N338NB,MSP,-6
2023-01-23,DL,2442,N356NW,MSP,-6
2023-01-23,DL,2476,N361DN,DTW,-4
2023-01-23,DL,2560,N368NW,MSP,-7
2023-01-23,DL,2676,N331DN,DTW,-4
2023-01-23,DL,2832,N376NW,ATL,3
2023-01-23,DL,2847,N359NW,DTW,-7
2023-01-23,DL,2849,N358NB,DTW,-7
2024-01-23,DL,330,N354NW,ATL,-2
2024-01-23,DL,343,N378NW,ATL,-7
2024-01-23,DL,380,N325US,ATL,-10
2024-01-23,DL,392,N705TW,LAX,-7
2024-01-23,DL,410,N325US,ATL,-7
2024-01-23,DL,426,N377NW,ATL,-7
2024-01-23,DL,455,N330NW,ATL,-9
2024-01-23,DL,507,N331NW,ATL,-5
2024-01-23,DL,553,N534DT,SLC,4
2024-01-23,DL,832,N354NW,ATL,-15
2024-01-23,DL,950,N330NW,ATL,-7
2024-01-23,DL,1003,N340NW,MCO,75
2024-01-23,DL,1019,N323NB,MSP,21
2024-01-23,DL,1064,N349NB,MSP,-10
2024-01-23,DL,1085,N346NB,DTW,-5
2024-01-23,DL,1138,N325NB,MSP,54
2024-01-23,DL,1193,N371NB,MSP,-7
2024-01-23,DL,1212,N340NW,ATL,-7
2024-01-23,DL,1493,N360NW,MSP,-14
2024-01-23,DL,1534,N344NW,ATL,3
2024-01-23,DL,1651,N323US,DTW,-3
2024-01-23,DL,2351,N320US,MCO,0
2024-01-23,DL,2576,N369NW,MIA,12
2024-01-23,DL,2849,N315NB,DTW,58
2020-01-24,DL,431,N364NW,DTW,0
2020-01-24,DL,832,N680DA,SLC,-3
2020-01-24,DL,839,N338NW,ATL,1
2020-01-24,DL,952,N340DN,MSP,30
2020-01-24,DL,1139,N393DN,ATL,0
2020-01-24,DL,1167,N362DN,DTW,18
2020-01-24,DL,1376,N322NB,MSP,-5
2020-01-24,DL,1421,N379DN,DTW,-2
2020-01-24,DL,1464,N320NB,MSP,1
2020-01-24,DL,1515,N326DN,MSP,-6
2020-01-24,DL,1631,N702TW,LAX,0
2020-01-24,DL,1764,N322NB,MSP,177
2020-01-24,DL,1790,N944AT,DTW,37
2020-01-24,DL,1960,N372NW,DTW,-6
2020-01-24,DL,1963,N359DN,ATL,74
2020-01-24,DL,2086,N935AT,JFK,-3
2020-01-24,DL,2238,N346DN,ATL,20
2020-01-24,DL,2267,N325NB,DTW,-6
2020-01-24,DL,2349,N349DX,ATL,0
2020-01-24,DL,2409,N355DN,MSP,24
2020-01-24,DL,2594,N341DN,ATL,-2
2020-01-24,DL,2595,N317US,ATL,-4
2020-01-24,DL,2602,N311DN,ATL,-2
2020-01-24,DL,2638,N318DX,ATL,-2
2020-01-24,DL,2799,N378DN,ATL,1
2020-01-24,DL,2811,N378DN,ATL,0
2020-01-24,DL,2909,N392DN,ATL,14
2020-01-24,DL,2945,N363NW,DTW,48
2021-01-24,DL,317,N547US,LAX,0
2021-01-24,DL,416,N330DX,ATL,-12
2021-01-24,DL,432,N397DN,ATL,-4
2021-01-24,DL,440,N342NW,ATL,-5
2021-01-24,DL,457,N363NW,ATL,-7
2021-01-24,DL,464,N368DN,ATL,-4
2021-01-24,DL,476,N342DN,ATL,-5
2021-01-24,DL,777,N380DA,SLC,-8
2021-01-24,DL,1559,N363NB,DTW,-6
2021-01-24,DL,2006,N363NB,DTW,-7
2021-01-24,DL,2226,N368NW,ATL,-7
2021-01-24,DL,2276,N359NB,DTW,-11
2022-01-24,DL,306,N389DN,ATL,4
2022-01-24,DL,307,N347DN,ATL,-4
2022-01-24,DL,342,N820DX,LAX,-2
2022-01-24,DL,361,N332DN,ATL,-12
2022-01-24,DL,395,N317US,ATL,-4
2022-01-24,DL,418,N123DW,ATL,-5
2022-01-24,DL,457,N358NW,ATL,-1
2022-01-24,DL,459,N129DN,ATL,-9
2022-01-24,DL,464,N370NW,ATL,5
2022-01-24,DL,528,N325US,ATL,-7
2022-01-24,DL,538,N345DN,ATL,-5
2022-01-24,DL,760,N658DL,SLC,-1
2022-01-24,DL,1343,N319NB,MSP,-3
2022-01-24,DL,1530,N355NW,DTW,-7
2022-01-24,DL,1637,N310DN,DTW,-22
2022-01-24,DL,1740,N364NW,MSP,-6
2022-01-24,DL,2244,N104DN,MSP,-4
2022-01-24,DL,2289,N374NW,MSP,2
2022-01-24,DL,2623,N132DU,DTW,9
2022-01-24,DL,2660,N349DX,ATL,95
2022-01-24,DL,2675,N365NW,MSP,-3
2022-01-24,DL,2885,N122DU,DTW,-5
2022-01-24,DL,2995,N390DN,DTW,1
2023-01-24,DL,316,N332NW,ATL,15
2023-01-24,DL,380,N706TW,LAX,11
2023-01-24,DL,392,N325US,ATL,0
2023-01-24,DL,410,N346DN,ATL,-2
2023-01-24,DL,455,N341NW,ATL,3
2023-01-24,DL,513,N336NW,ATL,59
2023-01-24,DL,665,N318DX,ATL,0
2023-01-24,DL,683,N506DA,SLC,11
2023-01-24,DL,687,N376DN,ATL,-10
2023-01-24,DL,759,N323NB,ATL,17
2023-01-24,DL,967,N357NW,ATL,-2
2023-01-24,DL,972,N333NW,ATL,-2
2023-01-24,DL,1237,N301NB,MSP,73
2023-01-24,DL,1442,N324US,DTW,-6
2023-01-24,DL,2309,N362NW,MSP,-7
2023-01-24,DL,2436,N325NB,MSP,-8
2023-01-24,DL,2442,N351NW,MSP,15
2023-01-24,DL,2476,N333DX,DTW,-5
2023-01-24,DL,2560,N371NB,MSP,5
2023-01-24,DL,2676,N331DN,DTW,-2
2023-01-24,DL,2832,N367NW,ATL,-4
2023-01-24,DL,2847,N371NW,DTW,-19
2023-01-24,DL,2849,N329NB,DTW,-6
2024-01-24,DL,343,N320US,ATL,-2
2024-01-24,DL,380,N330NW,ATL,-4
2024-01-24,DL,392,N718TW,LAX,14
2024-01-24,DL,410,N330NW,ATL,-5
2024-01-24,DL,426,N351NW,ATL,-2
2024-01-24,DL,455,N333NW,ATL,-11
2024-01-24,DL,507,N323US,ATL,-4
2024-01-24,DL,553,N526DE,SLC,0
2024-01-24,DL,832,N328NW,ATL,-9
2024-01-24,DL,950,N330NW,ATL,7
2024-01-24,DL,1003,N344NW,MCO,-3
2024-01-24,DL,1019,N323NB,MSP,-7
2024-01-24,DL,1064,N357NB,MSP,-11
2024-01-24,DL,1085,N301NB,DTW,-10
2024-01-24,DL,1138,N347NB,MSP,-1
2024-01-24,DL,1212,N333NW,ATL,-5
2024-01-24,DL,1326,N306DU,DTW,-8
2024-01-24,DL,1493,N360NW,MSP,-11
2024-01-24,DL,1534,N344NW,ATL,-3
2024-01-24,DL,1651,N353NW,DTW,-2
2024-01-24,DL,2351,N320US,MCO,-5
2024-01-24,DL,2463,N341NW,MIA,-10
2024-01-24,DL,2849,N343NB,DTW,-7
2020-01-25,DL,832,N712TW,SLC,-3
2020-01-25,DL,839,N357NW,ATL,-3
2020-01-25,DL,1139,N368NW,ATL,-5
2020-01-25,DL,1167,N361NW,DTW,-6
2020-01-25,DL,1376,N316NB,MSP,-8
2020-01-25,DL,1421,N349NB,DTW,-8
2020-01-25,DL,1464,N308DN,MSP,-4
2020-01-25,DL,1631,N722TW,LAX,-3
2020-01-25,DL,1764,N370NW,MSP,-6
2020-01-25,DL,1960,N309US,DTW,-6
2020-01-25,DL,1963,N318DX,ATL,-6
2020-01-25,DL,2086,N938AT,JFK,-5
2020-01-25,DL,2349,N381DZ,ATL,-3
2020-01-25,DL,2594,N318DX,ATL,3
2020-01-25,DL,2602,N358DN,ATL,-2
2020-01-25,DL,2799,N356DN,ATL,0
2020-01-25,DL,2811,N348DN,ATL,-2
2020-01-25,DL,2945,N327NB,DTW,-6
2021-01-25,DL,317,N549US,LAX,-9
2021-01-25,DL,416,N323DN,ATL,-8
2021-01-25,DL,432,N394DX,ATL,-7
2021-01-25,DL,440,N363NW,ATL,-4
2021-01-25,DL,457,N375NC,ATL,-5
2021-01-25,DL,464,N367DN,ATL,-5
2021-01-25,DL,476,N329DN,ATL,-4
2021-01-25,DL,777,N377DE,SLC,-5
2021-01-25,DL,1559,N340NB,DTW,-7
2021-01-25,DL,2006,N340NB,DTW,-5
2021-01-25,DL,2226,N331NW,ATL,-7
2021-01-25,DL,2276,N330NB,DTW,-7
2022-01-25,DL,306,N321DH,ATL,-5
2022-01-25,DL,307,N347DN,ATL,-4
2022-01-25,DL,342,N706TW,LAX,-3
2022-01-25,DL,361,N358DN,ATL,2
2022-01-25,DL,395,N378NW,ATL,-3
2022-01-25,DL,418,N315DN,ATL,-2
2022-01-25,DL,457,N321US,ATL,-6
2022-01-25,DL,459,N308DN,ATL,-4
2022-01-25,DL,464,N332NW,ATL,-7
2022-01-25,DL,528,N359NW,ATL,-9
2022-01-25,DL,538,N332DN,ATL,-3
2022-01-25,DL,760,N688DL,SLC,-4
2022-01-25,DL,1343,N321NB,MSP,-11
2022-01-25,DL,1530,N345NW,DTW,-5
2022-01-25,DL,1637,N126DU,DTW,-16
2022-01-25,DL,1740,N345NB,MSP,-1
2022-01-25,DL,2244,N119DN,MSP,-4
2022-01-25,DL,2289,N345NB,MSP,90
2022-01-25,DL,2623,N101DU,DTW,-14
2022-01-25,DL,2660,N325DN,ATL,-5
2022-01-25,DL,2675,N375NC,MSP,-2
2022-01-25,DL,2885,N120DU,DTW,1
2022-01-25,DL,2995,N323DN,DTW,2
2023-01-25,DL,316,N376NW,ATL,622
2023-01-25,DL,380,N722TW,LAX,0
2023-01-25,DL,392,N360NW,ATL,-11
2023-01-25,DL,410,N320DN,ATL,-2
2023-01-25,DL,455,N345NW,ATL,0
2023-01-25,DL,513,N348NW,ATL,-7
2023-01-25,DL,665,N109DN,ATL,26
2023-01-25,DL,683,N522DA,SLC,46
2023-01-25,DL,687,N345DN,ATL,-8
2023-01-25,DL,759,N333NW,ATL,-6
2023-01-25,DL,967,N376NW,ATL,-4
2023-01-25,DL,972,N357NW,ATL,1
2023-01-25,DL,1237,N347NB,MSP,-12
2023-01-25,DL,1442,N325US,DTW,-6
2023-01-25,DL,2309,N349NW,MSP,-12
2023-01-25,DL,2436,N358NB,MSP,14
2023-01-25,DL,2442,N340NW,MSP,21
2023-01-25,DL,2476,N352DN,DTW,-5
2023-01-25,DL,2560,N333NB,MSP,-7
2023-01-25,DL,2676,N302DN,DTW,82
2023-01-25,DL,2832,N337NW,ATL,15
2023-01-25,DL,2847,N359NW,DTW,208
2023-01-25,DL,2849,N340NB,DTW,-9
2024-01-25,DL,330,N352NW,ATL,-1
2024-01-25,DL,343,N320US,ATL,20
2024-01-25,DL,380,N366NW,ATL,-2
2024-01-25,DL,392,N702TW,LAX,136
2024-01-25,DL,410,N366NW,ATL,-5
2024-01-25,DL,426,N363NW,ATL,-4
2024-01-25,DL,455,N333NW,ATL,2
2024-01-25,DL,507,N325US,ATL,4
2024-01-25,DL,553,N514DE,SLC,-5
2024-01-25,DL,832,N319US,ATL,4
2024-01-25,DL,950,N366NW,ATL,-7
2024-01-25,DL,1003,N330NW,MCO,-4
2024-01-25,DL,1019,N323NB,MSP,-7
2024-01-25,DL,1064,N357NB,MSP,-5
2024-01-25,DL,1085,N343NB,DTW,1
2024-01-25,DL,1138,N333NB,MSP,-2
2024-01-25,DL,1193,N371NB,MSP,-3
2024-01-25,DL,1212,N349NW,ATL,17
2024-01-25,DL,1326,N317DU,DTW,-5
2024-01-25,DL,1493,N355NW,MSP,-2
2024-01-25,DL,1534,N330NW,ATL,0
2024-01-25,DL,1651,N353NW,DTW,-4
2024-01-25,DL,2351,N320US,MCO,-7
2024-01-25,DL,2463,N368NW,MIA,-7
2024-01-25,DL,2849,N352NB,DTW,-3
2020-01-26,DL,431,N366NW,DTW,0
2020-01-26,DL,832,N900PC,SLC,-4
2020-01-26,DL,839,N359NW,ATL,-6
2020-01-26,DL,952,N313DN,MSP,-1
2020-01-26,DL,1139,N309US,ATL,-3
2020-01-26,DL,1167,N357DN,DTW,-1
2020-01-26,DL,1464,N327NB,MSP,-5
2020-01-26,DL,1515,N364DX,MSP,0
2020-01-26,DL,1631,N721TW,LAX,-1
2020-01-26,DL,1764,N320NB,MSP,-3
2020-01-26,DL,1790,N334NB,DTW,-6
2020-01-26,DL,1960,N329NW,DTW,0
2020-01-26,DL,1963,N383DZ,ATL,-3
2020-01-26,DL,2086,N990AT,JFK,-5
2020-01-26,DL,2238,N379DN,ATL,2
2020-01-26,DL,2267,N322NB,DTW,-2
2020-01-26,DL,2349,N326DN,ATL,1
2020-01-26,DL,2409,N382DN,MSP,5
2020-01-26,DL,2594,N350DN,ATL,-5
2020-01-26,DL,2602,N344NW,ATL,-1
2020-01-26,DL,2638,N303DN,ATL,-7
2020-01-26,DL,2799,N376DN,ATL,-3
2020-01-26,DL,2811,N328DN,ATL,0
2020-01-26,DL,2909,N378DN,ATL,-5
2020-01-26,DL,2945,N361NW,DTW,-4
2021-01-26,DL,317,N537US,LAX,-7
2021-01-26,DL,416,N324DX,ATL,-4
2021-01-26,DL,432,N376DN,ATL,-5
2021-01-26,DL,440,N332NW,ATL,-4
2021-01-26,DL,457,N367NW,ATL,-7
2021-01-26,DL,464,N313DN,ATL,-8
2021-01-26,DL,777,N774DE,SLC,-9
2021-01-26,DL,1559,N321NB,DTW,77
2021-01-26,DL,2006,N321NB,DTW,0
2021-01-26,DL,2226,N332NW,ATL,-5
2021-01-26,DL,2276,N345NB,DTW,-5
2022-01-26,DL,306,N103DY,ATL,-5
2022-01-26,DL,307,N347DN,ATL,-7
2022-01-26,DL,342,N712TW,LAX,-2
2022-01-26,DL,361,N382DN,ATL,-6
2022-01-26,DL,395,N358NW,ATL,-8
2022-01-26,DL,418,N309DN,ATL,7
2022-01-26,DL,457,N339NW,ATL,6
2022-01-26,DL,459,N352DN,ATL,-3
2022-01-26,DL,464,N338NB,ATL,0
2022-01-26,DL,528,N332NW,ATL,-3
2022-01-26,DL,538,N362DN,ATL,-5
2022-01-26,DL,760,N6707A,SLC,0
2022-01-26,DL,1343,N360NB,MSP,-17
2022-01-26,DL,1530,N325NB,DTW,-8
2022-01-26,DL,1637,N102DU,DTW,-15
2022-01-26,DL,1740,N376NW,MSP,1
2022-01-26,DL,2244,N301DV,MSP,-12
2022-01-26,DL,2289,N369NB,MSP,-9
2022-01-26,DL,2623,N133DU,DTW,-7
2022-01-26,DL,2660,N313DN,ATL,-5
2022-01-26,DL,2675,N337NW,MSP,37
2022-01-26,DL,2885,N126DU,DTW,-7
2022-01-26,DL,2995,N356DN,DTW,-5
2023-01-26,DL,316,N332NW,ATL,14
2023-01-26,DL,380,N706TW,LAX,-2
2023-01-26,DL,392,N366NW,ATL,-1
2023-01-26,DL,410,N375DN,ATL,2
2023-01-26,DL,455,N357NW,ATL,7
2023-01-26,DL,513,N369NW,ATL,-4
2023-01-26,DL,665,N363DN,ATL,9
2023-01-26,DL,683,N516DA,SLC,-1
2023-01-26,DL,687,N103DY,ATL,22
2023-01-26,DL,759,N324US,ATL,6
2023-01-26,DL,967,N358NW,ATL,0
2023-01-26,DL,972,N324US,ATL,-5
2023-01-26,DL,1237,N318NB,MSP,-8
2023-01-26,DL,1442,N375NC,DTW,-1
2023-01-26,DL,2309,N378NW,MSP,-4
2023-01-26,DL,2436,N354NW,MSP,17
2023-01-26,DL,2442,N358NW,MSP,-4
2023-01-26,DL,2476,N302DN,DTW,-10
2023-01-26,DL,2560,N347NB,MSP,-6
2023-01-26,DL,2676,N334DN,DTW,-3
2023-01-26,DL,2832,N319US,ATL,1
2023-01-26,DL,2847,N339NW,DTW,34
2023-01-26,DL,2849,N370NB,DTW,-11
2024-01-26,DL,330,N320US,ATL,27
2024-01-26,DL,343,N330NW,ATL,-1
2024-01-26,DL,380,N326US,ATL,7
2024-01-26,DL,392,N718TW,LAX,0
2024-01-26,DL,410,N326US,ATL,1
2024-01-26,DL,426,N364NW,ATL,1
2024-01-26,DL,455,N362NW,ATL,136
2024-01-26,DL,507,N331NW,ATL,-12
2024-01-26,DL,553,N538DN,SLC,22
2024-01-26,DL,832,N330NW,ATL,-17
2024-01-26,DL,950,N326US,ATL,13
2024-01-26,DL,1003,N327NW,MCO,161
2024-01-26,DL,1019,N344NB,MSP,-4
2024-01-26,DL,1064,N325NB,MSP,-8
2024-01-26,DL,1085,N352NB,DTW,5
2024-01-26,DL,1138,N371NB,MSP,25
2024-01-26,DL,1193,N370NB,MSP,2
2024-01-26,DL,1212,N327NW,ATL,78
2024-01-26,DL,1326,N310DU,DTW,-7
2024-01-26,DL,1493,N342NW,MSP,151
2024-01-26,DL,1534,N330NW,ATL,2
2024-01-26,DL,1651,N328NW,DTW,16
2024-01-26,DL,2351,N337NW,MCO,-3
2024-01-26,DL,2576,N329NW,MIA,9
2024-01-26,DL,2849,N353NB,DTW,-3
2020-01-27,DL,431,N359NW,DTW,-19
2020-01-27,DL,832,N6714Q,SLC,-10
2020-01-27,DL,839,N366NW,ATL,7
2020-01-27,DL,952,N360DN,MSP,-11
2020-01-27,DL,1139,N303DN,ATL,-3
2020-01-27,DL,1167,N359DN,DTW,-8
2020-01-27,DL,1376,N327NB,MSP,-7
2020-01-27,DL,1421,N338DN,DTW,-8
2020-01-27,DL,1464,N342NB,MSP,-6
2020-01-27,DL,1515,N302DN,MSP,-4
2020-01-27,DL,1631,N702TW,LAX,-7
2020-01-27,DL,1764,N339NB,MSP,-7
2020-01-27,DL,1790,N986AT,DTW,-4
2020-01-27,DL,1960,N373NW,DTW,-6
2020-01-27,DL,1963,N373DX,ATL,-6
2020-01-27,DL,2086,N894AT,JFK,-6
2020-01-27,DL,2238,N368DN,ATL,-2
2020-01-27,DL,2267,N315NB,DTW,3
2020-01-27,DL,2349,N340DN,ATL,6
2020-01-27,DL,2409,N301DV,MSP,-4
2020-01-27,DL,2594,N316DN,ATL,-8
2020-01-27,DL,2595,N320US,ATL,-2
2020-01-27,DL,2602,N319DN,ATL,0
2020-01-27,DL,2638,N363DN,ATL,-4
2020-01-27,DL,2799,N374DX,ATL,-5
2020-01-27,DL,2811,N351DN,ATL,-14
2020-01-27,DL,2909,N310DN,ATL,-5
2020-01-27,DL,2945,N374NW,DTW,82
2021-01-27,DL,317,N539US,LAX,-7
2021-01-27,DL,416,N355DN,ATL,-9
2021-01-27,DL,432,N346DN,ATL,-9
2021-01-27,DL,440,N335NW,ATL,-3
2021-01-27,DL,457,N327DN,ATL,0
2021-01-27,DL,464,N301DV,ATL,-2
2021-01-27,DL,777,N774DE,SLC,-7
2021-01-27,DL,1559,N357NB,DTW,1
2021-01-27,DL,2006,N357NB,DTW,-10
2021-01-27,DL,2226,N375NC,ATL,-4
2021-01-27,DL,2276,N366NB,DTW,-8
2022-01-27,DL,306,N108DN,ATL,-1
2022-01-27,DL,307,N333DX,ATL,-3
2022-01-27,DL,342,N703TW,LAX,-4
2022-01-27,DL,361,N384DN,ATL,-9
2022-01-27,DL,395,N352NW,ATL,0
2022-01-27,DL,418,N352DN,ATL,-4
2022-01-27,DL,457,N326US,ATL,30
2022-01-27,DL,459,N122DN,ATL,-1
2022-01-27,DL,464,N377NW,ATL,-6
2022-01-27,DL,528,N320US,ATL,-9
2022-01-27,DL,538,N335DN,ATL,-5
2022-01-27,DL,760,N688DL,SLC,0
2022-01-27,DL,1343,N340NB,MSP,-9
2022-01-27,DL,1530,N350NA,DTW,-4
2022-01-27,DL,1637,N336DX,DTW,2
2022-01-27,DL,1740,N344NW,MSP,13
2022-01-27,DL,2244,N390DN,MSP,-8
2022-01-27,DL,2289,N371NW,MSP,-1
2022-01-27,DL,2623,N127DU,DTW,-4
2022-01-27,DL,2660,N347DN,ATL,-9
2022-01-27,DL,2675,N334NW,MSP,-7
2022-01-27,DL,2885,N114DU,DTW,-2
2022-01-27,DL,2995,N311DN,DTW,-3
2023-01-27,DL,316,N365NW,ATL,4
2023-01-27,DL,380,N702TW,LAX,-1
2023-01-27,DL,392,N357NW,ATL,54
2023-01-27,DL,410,N336DX,ATL,4
2023-01-27,DL,455,N357NW,ATL,2
2023-01-27,DL,513,N319US,ATL,4
2023-01-27,DL,665,N124DX,ATL,-2
2023-01-27,DL,683,N507DZ,SLC,8
2023-01-27,DL,687,N348NW,ATL,-13
2023-01-27,DL,759,N371NW,ATL,1
2023-01-27,DL,967,N371NW,ATL,-3
2023-01-27,DL,972,N324US,ATL,6
2023-01-27,DL,1237,N347NB,MSP,10
2023-01-27,DL,1442,N328NW,DTW,-9
2023-01-27,DL,2309,N376NW,MSP,175
2023-01-27,DL,2436,N363NB,MSP,26
2023-01-27,DL,2442,N354NW,MSP,-1
2023-01-27,DL,2476,N350DN,DTW,-2
2023-01-27,DL,2560,N318NB,MSP,-9
2023-01-27,DL,2676,N346DN,DTW,-7
2023-01-27,DL,2832,N326NB,ATL,-5
2023-01-27,DL,2847,N375NC,DTW,2
2023-01-27,DL,2849,N315NB,DTW,5
2024-01-27,DL,330,N336NW,ATL,-3
2024-01-27,DL,359,N118DU,MSP,2
2024-01-27,DL,380,N370NW,ATL,-5
2024-01-27,DL,392,N706TW,LAX,-9
2024-01-27,DL,410,N362NW,ATL,-9
2024-01-27,DL,426,N320US,ATL,0
2024-01-27,DL,455,N337NW,ATL,-7
2024-01-27,DL,507,N341NW,ATL,-13
2024-01-27,DL,553,N522DA,SLC,-7
2024-01-27,DL,950,N370NW,ATL,-16
2024-01-27,DL,1003,N377NW,MCO,-3
2024-01-27,DL,1193,N347NB,MSP,-8
2024-01-27,DL,1212,N319US,ATL,-3
2024-01-27,DL,1493,N363NW,MSP,-6
2024-01-27,DL,1651,N353NB,DTW,-7
2024-01-27,DL,2351,N369NW,MCO,-4
2024-01-27,DL,2525,N377NW,ATL,-2
2024-01-27,DL,2576,N365NW,MIA,-5
2020-01-28,DL,431,N375NC,DTW,-8
2020-01-28,DL,832,N696DL,SLC,-7
2020-01-28,DL,839,N357NW,ATL,-5
2020-01-28,DL,952,N315DN,MSP,-6
2020-01-28,DL,1139,N386DN,ATL,-4
2020-01-28,DL,1167,N367DN,DTW,-6
2020-01-28,DL,1376,N343NB,MSP,-8
2020-01-28,DL,1421,N352DN,DTW,-7
2020-01-28,DL,1464,N342NB,MSP,-11
2020-01-28,DL,1515,N363DN,MSP,-5
2020-01-28,DL,1631,N702TW,LAX,-6
2020-01-28,DL,1764,N349NB,MSP,0
2020-01-28,DL,1790,N993AT,DTW,-4
2020-01-28,DL,1960,N354NW,DTW,-5
2020-01-28,DL,1963,N311DN,ATL,10
2020-01-28,DL,2086,N922AT,JFK,-6
2020-01-28,DL,2238,N348DN,ATL,-7
2020-01-28,DL,2267,N364NB,DTW,-7
2020-01-28,DL,2349,N364DX,ATL,-3
2020-01-28,DL,2409,N303DN,MSP,-5
2020-01-28,DL,2594,N345DN,ATL,-5
2020-01-28,DL,2595,N342NW,ATL,-2
2020-01-28,DL,2602,N324DX,ATL,-1
2020-01-28,DL,2638,N334DN,ATL,-11
2020-01-28,DL,2799,N388DN,ATL,-4
2020-01-28,DL,2811,N324US,ATL,-3
2020-01-28,DL,2909,N366DX,ATL,-10
2020-01-28,DL,2945,N333NW,DTW,-7
2021-01-28,DL,317,N548US,LAX,-6
2021-01-28,DL,416,N314DN,ATL,-4
2021-01-28,DL,432,N353DN,ATL,-5
2021-01-28,DL,440,N332NW,ATL,-4
2021-01-28,DL,457,N382DN,ATL,-7
2021-01-28,DL,464,N102DN,ATL,1
2021-01-28,DL,476,N398DN,ATL,-1
2021-01-28,DL,777,N774DE,SLC,-11
2021-01-28,DL,1559,N343NB,DTW,-6
2021-01-28,DL,2006,N343NB,DTW,-5
2021-01-28,DL,2226,N373NW,ATL,-4
2021-01-28,DL,2276,N330NB,DTW,-8
2022-01-28,DL,306,N374DX,ATL,22
2022-01-28,DL,307,N319DN,ATL,-7
2022-01-28,DL,342,N821DX,LAX,25
2022-01-28,DL,361,N303DN,ATL,74
2022-01-28,DL,395,N333NW,ATL,-5
2022-01-28,DL,418,N120DN,ATL,33
2022-01-28,DL,457,N338NW,ATL,-10
2022-01-28,DL,459,N328DN,ATL,100
2022-01-28,DL,464,N319US,ATL,448
2022-01-28,DL,528,N373NW,ATL,-4
2022-01-28,DL,538,N113DX,ATL,-3
2022-01-28,DL,760,N6707A,SLC,30
2022-01-28,DL,1343,N340NB,MSP,0
2022-01-28,DL,1530,N342NW,DTW,-1
2022-01-28,DL,1637,N318DX,DTW,-9
2022-01-28,DL,1740,N351NW,MSP,-8
2022-01-28,DL,2244,N356DN,MSP,-5
2022-01-28,DL,2289,N323NB,MSP,-10
2022-01-28,DL,2623,N102DU,DTW,-1
2022-01-28,DL,2660,N306DN,ATL,-5
2022-01-28,DL,2675,N358NW,MSP,-5
2022-01-28,DL,2885,N130DU,DTW,-1
2022-01-28,DL,2995,N391DN,DTW,6
2023-01-28,DL,316,N325US,ATL,-7
2023-01-28,DL,380,N705TW,LAX,-6
2023-01-28,DL,410,N305DN,ATL,-7
2023-01-28,DL,455,N345NW,ATL,5
2023-01-28,DL,513,N324US,ATL,0
2023-01-28,DL,665,N351DN,ATL,-6
2023-01-28,DL,683,N515DE,SLC,3
2023-01-28,DL,759,N320US,ATL,-2
2023-01-28,DL,967,N320US,ATL,-4
2023-01-28,DL,972,N332NW,ATL,-6
2023-01-28,DL,1237,N330NB,MSP,-8
2023-01-28,DL,1442,N376NW,DTW,-5
2023-01-28,DL,2309,N358NW,MSP,-6
2023-01-28,DL,2436,N339NB,MSP,-6
2023-01-28,DL,2442,N308DU,MSP,-9
2023-01-28,DL,2476,N349DX,DTW,1
2023-01-28,DL,2560,N357NW,MSP,-4
2023-01-28,DL,2832,N329NW,ATL,-6
2023-01-28,DL,2847,N359NW,DTW,-6
2023-01-28,DL,2849,N366NB,DTW,-6
2024-01-28,DL,330,N331NW,ATL,-3
2024-01-28,DL,343,N369NW,ATL,71
2024-01-28,DL,380,N337NW,ATL,-3
2024-01-28,DL,392,N718TW,LAX,2
2024-01-28,DL,410,N337NW,ATL,-5
2024-01-28,DL,426,N325US,ATL,9
2024-01-28,DL,455,N374NW,ATL,-1
2024-01-28,DL,507,N317US,ATL,-2
2024-01-28,DL,553,N524DE,SLC,-5
2024-01-28,DL,832,N369NW,ATL,87
2024-01-28,DL,950,N337NW,ATL,18
2024-01-28,DL,1003,N364NW,MCO,18
2024-01-28,DL,1019,N325NB,MSP,-5
2024-01-28,DL,1064,N360NB,MSP,39
2024-01-28,DL,1085,N353NB,DTW,2
2024-01-28,DL,1138,N346NB,MSP,-8
